player_id,match_id,minutes_played,goals,assists,total_shots,xg,xa,shots_on_target,successful_dribbles,big_chances_missed,touches_opposition_box,touches,accurate_passes,accurate_passes_percent,chances_created,final_third_passes,accurate_crosses,accurate_crosses_percent,accurate_long_balls,accurate_long_balls_percent,tackles_won,interceptions,recoveries,blocks,clearances,headed_clearances,dribbled_past,duels_won,duels_lost,ground_duels_won,ground_duels_won_percent,aerial_duels_won,aerial_duels_won_percent,was_fouled,fouls_committed,saves,goals_conceded,xgot_faced,goals_prevented,sweeper_actions,gk_accurate_passes,gk_accurate_long_balls,dispossessed,high_claim,corners,saves_inside_box,offsides,successful_dribbles_percent,tackles_won_percent,xgot,tackles,start_min,finish_min,team_goals_conceded,penalties_scored,penalties_missed,top_speed,distance_covered,walking_distance,running_distance,sprinting_distance,number_of_sprints,defensive_contributions
162,25-26-prem-brighton-hove-albion-vs-brentford,1,0,0,0,0.0,0.0,0,1,0,0,5,2,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,2,0,2,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
32,25-26-prem-leeds-united-vs-aston-villa,90,0,0,0,0.0,0.0,0,0,0,0,44,23,0.0,0.0,2,0,0.0,3,0.0,0,0,7,0,0,0,0,0,1,0,0.0,0,0.0,0,0,3,1,1.71,0.71,0,23,3,0.0,3,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
354,25-26-prem-leeds-united-vs-aston-villa,90,0,0,0,0.0,0.02,0,0,0,0,70,48,0.0,2.0,9,0,0.0,2,0.0,0,2,10,0,1,0,0,6,2,6,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,5,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18
53,25-26-prem-leeds-united-vs-aston-villa,45,0,1,2,0.61,0.18,0,1,0,5,19,5,0.0,2.0,0,1,0.0,0,0.0,0,0,2,0,0,0,0,3,2,3,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3
358,25-26-prem-leeds-united-vs-aston-villa,48,0,0,0,0.0,0.01,0,1,0,0,44,29,0.0,1.0,3,0,0.0,0,0.0,0,3,5,1,1,0,2,6,5,6,0.0,0,0.0,2,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13
36,25-26-prem-leeds-united-vs-aston-villa,90,0,0,1,0.09,0.26,0,1,0,1,47,24,0.0,2.0,0,2,0.0,0,0.0,0,1,3,0,1,0,2,6,6,5,0.0,1,0.0,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
348,25-26-prem-leeds-united-vs-aston-villa,90,0,0,0,0.0,0.01,0,0,0,1,57,40,0.0,2.0,5,0,0.0,1,0.0,0,4,7,1,5,4,1,3,4,2,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12
347,25-26-prem-leeds-united-vs-aston-villa,90,0,0,1,0.19,0.01,0,2,0,2,54,22,0.0,1.0,2,0,0.0,0,0.0,0,0,4,1,3,1,2,9,3,9,0.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,5,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9
38,25-26-prem-leeds-united-vs-aston-villa,90,0,0,0,0.0,0.0,0,0,0,0,73,62,0.0,0.0,2,0,0.0,1,0.0,0,0,3,2,3,2,0,1,4,1,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6
353,25-26-prem-leeds-united-vs-aston-villa,19,0,0,3,0.22,0.01,1,1,1,2,21,9,0.0,1.0,2,0,0.0,0,0.0,0,0,2,0,0,0,0,2,0,2,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.17,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
698,25-26-prem-leeds-united-vs-aston-villa,80,0,0,0,0.0,0.04,0,2,0,3,35,10,0.0,0.0,3,1,0.0,2,0.0,0,1,5,0,2,2,2,5,7,5,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10
54,25-26-prem-leeds-united-vs-aston-villa,68,0,0,1,0.03,0.02,0,2,0,1,49,26,0.0,1.0,6,0,0.0,4,0.0,0,0,3,0,1,1,2,6,10,5,0.0,1,0.0,2,4,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
37,25-26-prem-leeds-united-vs-aston-villa,45,0,0,0,0.0,0.06,0,0,0,0,32,13,0.0,0.0,4,1,0.0,0,0.0,0,1,2,0,0,0,0,3,1,2,0.0,1,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
64,25-26-prem-leeds-united-vs-aston-villa,68,0,0,3,0.33,0.01,1,2,1,5,22,5,0.0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,4,6,3,0.0,1,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.05,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
50,25-26-prem-leeds-united-vs-aston-villa,45,0,0,1,0.08,0.0,0,0,0,1,24,9,0.0,0.0,2,0,0.0,0,0.0,0,1,2,0,0,0,0,3,2,3,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
342,25-26-prem-leeds-united-vs-aston-villa,90,0,0,0,0.0,0.07,0,1,0,1,62,26,0.0,1.0,11,1,0.0,5,0.0,0,0,5,0,1,0,0,6,3,5,0.0,1,0.0,3,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
350,25-26-prem-leeds-united-vs-aston-villa,80,0,0,3,0.31,0.01,1,1,0,4,40,19,0.0,0.0,1,0,0.0,1,0.0,0,0,5,0,0,0,1,6,8,5,0.0,1,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.1,3,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
343,25-26-prem-leeds-united-vs-aston-villa,90,0,0,1,0.09,0.01,1,0,1,2,75,61,0.0,0.0,5,0,0.0,4,0.0,0,1,8,0,5,3,1,3,5,0,0.0,3,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.45,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6
456,25-26-prem-leeds-united-vs-aston-villa,22,0,0,0,0.0,0.03,0,0,0,1,11,10,0.0,0.0,1,0,0.0,0,0.0,0,0,2,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
691,25-26-prem-leeds-united-vs-aston-villa,19,0,0,2,0.07,0.0,0,1,0,1,7,1,0.0,0.0,0,0,0.0,0,0.0,0,0,1,0,0,0,0,3,3,2,0.0,1,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
55,25-26-prem-leeds-united-vs-aston-villa,22,0,0,0,0.0,0.01,0,0,0,1,15,10,0.0,0.0,0,0,0.0,1,0.0,0,0,4,0,0,0,1,1,3,1,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
362,25-26-prem-leeds-united-vs-aston-villa,10,0,0,1,0.02,0.01,0,0,0,1,8,4,0.0,0.0,1,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
665,25-26-prem-leeds-united-vs-aston-villa,90,0,0,0,0.0,0.0,0,0,0,0,24,9,0.0,0.0,5,0,0.0,1,0.0,0,0,2,0,1,0,0,0,0,0,0.0,0,0.0,0,0,2,2,0.46,-1.54,0,9,1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
508,25-26-prem-liverpool-vs-nottingham-forest,90,0,1,0,0.0,0.01,0,2,0,2,56,10,0.0,1.0,2,0,0.0,1,0.0,0,3,3,0,4,2,2,14,6,14,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,11,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,18
502,25-26-prem-liverpool-vs-nottingham-forest,90,0,0,0,0.0,0.02,0,0,0,0,40,9,0.0,1.0,12,0,0.0,8,0.0,0,0,8,0,2,0,0,1,0,0,0.0,1,0.0,0,0,3,0,0.67,0.67,1,9,8,0.0,2,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
517,25-26-prem-liverpool-vs-nottingham-forest,90,0,0,2,0.11,0.08,1,0,0,2,63,31,0.0,3.0,8,2,0.0,4,0.0,0,2,6,2,2,1,2,4,6,4,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.05,4,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,16
515,25-26-prem-liverpool-vs-nottingham-forest,90,1,0,2,0.25,0.03,1,2,0,2,35,19,0.0,0.0,0,0,0.0,0,0.0,0,0,3,0,2,2,2,4,8,3,0.0,1,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.63,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
373,25-26-prem-liverpool-vs-nottingham-forest,90,0,0,1,0.02,0.04,0,0,0,1,120,98,0.0,2.0,28,0,0.0,6,0.0,0,2,1,0,8,6,0,10,3,1,0.0,9,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11
387,25-26-prem-liverpool-vs-nottingham-forest,90,0,0,2,0.06,0.43,1,3,0,4,133,91,0.0,5.0,14,4,0.0,3,0.0,0,0,5,1,3,0,0,3,2,3,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.01,0,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9
384,25-26-prem-liverpool-vs-nottingham-forest,90,0,0,3,0.36,0.05,0,2,0,9,50,21,0.0,1.0,2,0,0.0,1,0.0,0,0,2,0,0,0,0,5,3,5,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
521,25-26-prem-liverpool-vs-nottingham-forest,90,0,0,0,0.0,0.02,0,0,0,1,31,13,0.0,0.0,2,0,0.0,2,0.0,0,0,3,1,0,0,1,6,3,5,0.0,1,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,5,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9
526,25-26-prem-liverpool-vs-nottingham-forest,86,0,0,2,0.06,0.0,1,0,0,5,37,7,0.0,0.0,2,0,0.0,0,0.0,0,0,2,0,3,3,2,9,13,6,0.0,3,0.0,4,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.06,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
388,25-26-prem-liverpool-vs-nottingham-forest,78,0,0,1,0.04,0.1,0,0,0,3,86,63,0.0,0.0,8,0,0.0,2,0.0,0,0,6,1,0,0,1,8,6,7,0.0,1,0.0,3,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,4,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11
669,25-26-prem-liverpool-vs-nottingham-forest,86,0,0,1,0.13,0.01,0,0,0,3,29,13,0.0,0.0,2,0,0.0,1,0.0,0,0,4,0,3,1,0,3,5,1,0.0,2,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
519,25-26-prem-liverpool-vs-nottingham-forest,61,0,0,1,0.02,0.01,0,1,0,0,21,8,0.0,0.0,1,0,0.0,0,0.0,0,0,4,0,3,2,1,2,5,1,0.0,1,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
390,25-26-prem-liverpool-vs-nottingham-forest,90,0,0,0,0.0,0.03,0,0,0,0,82,67,0.0,0.0,12,0,0.0,0,0.0,0,2,3,0,1,0,1,2,5,2,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
374,25-26-prem-liverpool-vs-nottingham-forest,55,0,0,0,0.0,0.01,0,0,0,0,62,50,0.0,0.0,7,0,0.0,3,0.0,0,0,2,0,2,0,1,5,3,2,0.0,3,0.0,1,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3
386,25-26-prem-liverpool-vs-nottingham-forest,90,0,0,5,0.58,0.17,2,1,1,7,68,43,0.0,1.0,5,1,0.0,1,0.0,0,0,3,1,0,0,1,3,5,2,0.0,1,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.55,1,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
385,25-26-prem-liverpool-vs-nottingham-forest,22,0,0,3,0.3,0.02,0,0,0,6,24,10,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0,0,1,3,3,2,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
522,25-26-prem-liverpool-vs-nottingham-forest,4,0,0,0,0.0,0.0,0,0,0,0,2,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
516,25-26-prem-liverpool-vs-nottingham-forest,4,0,0,0,0.0,0.06,0,0,0,1,6,1,0.0,1.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,1,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
330,25-26-prem-fulham-vs-sunderland,90,0,0,1,0.04,0.11,1,0,0,1,73,55,0.0,3.0,8,1,0.0,5,0.0,0,0,5,0,2,1,0,7,1,3,0.0,4,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.02,3,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10
727,25-26-prem-fulham-vs-sunderland,26,0,1,0,0.0,0.52,0,2,0,7,28,14,0.0,5.0,2,1,0.0,1,0.0,0,0,2,0,0,0,0,4,1,4,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
337,25-26-prem-fulham-vs-sunderland,90,1,0,6,0.96,0.02,2,0,1,9,32,10,0.0,2.0,2,0,0.0,1,0.0,0,0,3,0,1,1,0,3,9,1,0.0,2,0.0,1,3,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.8,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
318,25-26-prem-fulham-vs-sunderland,90,0,0,0,0.0,0.03,0,0,0,1,87,67,0.0,3.0,5,1,0.0,1,0.0,0,0,5,0,5,4,0,4,3,2,0.0,2,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
317,25-26-prem-fulham-vs-sunderland,90,0,0,2,0.06,0.02,0,0,0,3,92,69,0.0,0.0,7,0,0.0,2,0.0,0,0,1,1,13,5,2,4,2,1,0.0,3,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15
314,25-26-prem-fulham-vs-sunderland,90,0,0,0,0.0,0.0,0,0,0,0,50,29,0.0,0.0,9,0,0.0,3,0.0,0,0,7,0,0,0,0,0,0,0,0.0,0,0.0,0,0,2,0,0.18,0.18,0,29,3,0.0,1,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
694,25-26-prem-fulham-vs-sunderland,90,0,0,0,0.0,0.15,0,0,0,2,61,21,0.0,0.0,7,0,0.0,0,0.0,0,2,2,0,7,6,1,9,5,5,0.0,4,0.0,0,4,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,5,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14
324,25-26-prem-fulham-vs-sunderland,89,0,0,2,0.07,0.04,1,0,0,2,71,45,0.0,0.0,6,0,0.0,3,0.0,0,0,6,0,2,1,0,4,4,4,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.03,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11
328,25-26-prem-fulham-vs-sunderland,90,0,0,2,0.14,0.05,0,0,1,5,61,32,0.0,1.0,2,0,0.0,3,0.0,0,1,2,0,3,0,0,1,4,1,0.0,0,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6
322,25-26-prem-fulham-vs-sunderland,90,0,0,0,0.0,0.03,0,0,0,1,63,25,0.0,1.0,1,1,0.0,1,0.0,0,1,0,0,2,0,0,3,6,3,0.0,0,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
329,25-26-prem-fulham-vs-sunderland,89,0,0,4,0.36,0.06,0,0,0,5,36,17,0.0,1.0,5,1,0.0,0,0.0,0,1,0,0,0,0,0,2,2,2,0.0,0,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
724,25-26-prem-fulham-vs-sunderland,90,0,0,0,0.0,0.0,0,0,0,1,59,43,0.0,0.0,2,0,0.0,2,0.0,0,0,5,0,3,1,0,6,1,3,0.0,3,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6
735,25-26-prem-fulham-vs-sunderland,64,0,0,1,0.02,0.01,1,1,0,5,34,12,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,6,2,6,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.12,5,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
541,25-26-prem-fulham-vs-sunderland,90,0,0,0,0.0,0.0,0,0,0,0,52,28,0.0,0.0,3,0,0.0,1,0.0,0,2,5,2,2,0,0,4,6,4,0.0,0,0.0,2,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,90,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8
560,25-26-prem-fulham-vs-sunderland,64,0,0,1,0.11,0.01,0,0,0,2,6,3,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,1,1,0,0,2,0,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
319,25-26-prem-fulham-vs-sunderland,1,0,0,0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,4,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
336,25-26-prem-fulham-vs-sunderland,1,0,0,0,0.0,0.0,0,0,0,0,2,1,0.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0,0,1,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
200,25-26-prem-burnley-vs-chelsea,72,0,0,2,0.16,0.01,0,0,0,3,37,20,0.0,2.0,2,0,0.0,1,0.0,0,0,2,0,0,0,2,2,6,2,0.0,0,0.0,0,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,2,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4
207,25-26-prem-burnley-vs-chelsea,18,0,0,0,0.0,0.02,0,0,0,1,12,4,0.0,1.0,0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
680,25-26-prem-burnley-vs-chelsea,18,0,0,1,0.07,0.03,1,0,0,3,16,7,0.0,0.0,1,0,0.0,0,0.0,0,0,0,0,1,1,0,2,4,1,0.0,1,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.1,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
217,25-26-prem-burnley-vs-chelsea,18,0,0,0,0.0,0.02,0,0,0,1,8,4,0.0,0.0,1,0,0.0,0,0.0,0,0,1,0,0,0,0,0,2,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1
215,25-26-prem-burnley-vs-chelsea,72,0,0,2,0.11,0.01,0,0,1,1,16,6,0.0,1.0,0,0,0.0,0,0.0,0,0,0,0,1,0,0,5,7,1,0.0,4,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2
676,25-26-prem-burnley-vs-chelsea,72,0,0,0,0.0,0.01,0,0,0,2,33,19,0.0,0.0,0,0,0.0,1,0.0,0,0,2,1,0,0,1,3,5,2,0.0,1,0.0,2,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3
97,25-26-prem-afc-bournemouth-vs-west-ham-united,90,0,0,6,0.47,0.03,2,0,0,11,29,8,0.0,0.0,1,0,0.0,0,0.0,0,0,2,0,0,0,0,6,2,2,0.0,4,0.0,1,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.25,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3
708,25-26-prem-afc-bournemouth-vs-west-ham-united,74,0,0,0,0.0,0.0,0,1,0,0,35,20,0.0,0.0,4,0,0.0,2,0.0,0,1,7,2,3,1,1,3,3,2,0.0,1,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14
610,25-26-prem-afc-bournemouth-vs-west-ham-united,90,0,0,0,0.0,0.08,0,0,0,0,35,11,0.0,1.0,4,1,0.0,1,0.0,0,3,3,0,7,2,0,1,3,1,0.0,0,0.0,0,4,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11
603,25-26-prem-afc-bournemouth-vs-west-ham-united,90,0,0,0,0.0,0.0,0,1,0,0,38,4,0.0,0.0,5,0,0.0,0,0.0,0,0,4,0,10,6,0,4,4,2,0.0,2,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10
85,25-26-prem-afc-bournemouth-vs-west-ham-united,80,0,0,0,0.0,0.05,0,1,0,1,82,67,0.0,0.0,11,0,0.0,3,0.0,0,2,4,0,2,2,1,2,5,2,0.0,0,0.0,0,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9
149,25-26-prem-afc-bournemouth-vs-west-ham-united,90,0,0,0,0.0,0.0,0,0,0,0,33,9,0.0,0.0,3,0,0.0,2,0.0,0,1,3,2,9,2,0,0,1,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12
623,25-26-prem-afc-bournemouth-vs-west-ham-united,90,0,0,0,0.0,0.02,0,0,0,0,40,14,0.0,0.0,7,0,0.0,3,0.0,0,0,3,0,1,0,2,7,6,6,0.0,1,0.0,3,2,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,3,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
613,25-26-prem-afc-bournemouth-vs-west-ham-united,38,0,0,0,0.0,0.0,0,0,0,0,24,5,0.0,0.0,4,0,0.0,0,0.0,0,0,2,1,3,3,0,5,2,2,0.0,3,0.0,1,1,0,0,0.0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,90,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7
